NOME;NUM;LAT;LON;SEQ;GRUPO;SENTIDO;TIPO;ITINERARY_ID;CODE
Rua Eduardo Sprada. 4266 - Campo Comprido;180226;-25.445918608;-49.347224782494;3;;Terminal Capão Raso;Novo mobiliário;1007;828
Rua José Benedito Cotolengo. 1157 - Campo Comprido;180278;-25.462845211587;-49.329098598595;17;;Terminal Capão Raso;Sem demarcação;1007;828
Rua General Potiguara. 1001 - Fazendinha;170148;-25.49142992471;-49.314597313093;32;;Terminal Capão Raso;Chapéu chinês;1007;828
Terminal Capão Raso - 828 - Campo Comprido / Capão Raso;104810;-25.492447270329;-49.293168218082;1;14497;Terminal Campo Comprido;Plataforma;1008;828
Terminal Fazendinha - 828 - Campo Comprido / Capão Raso;105315;-25.477377971423;-49.326812100525;16;14512;Terminal Campo Comprido;Plataforma;1008;828
Rua João Dembinski. 1119 - Cidade Industrial;180178;-25.458196367949;-49.346719186095;33;;Terminal Campo Comprido;Novo mobiliário;1008;828
Rua Doutor Lubumir Viergbiski. 737 - Campo Comprido;180285;-25.466879647303;-49.330231831903;21;;Terminal Campo Comprido;Chapéu chinês;1008;828
Terminal Campo Comprido - 828 - Campo Comprido / Capão Raso;104613;-25.441535779008;-49.347001457672;1;14508;Terminal Capão Raso;Plataforma;1007;828
Rua João Dembinski. 542 - Cidade Industrial;180217;-25.453772934281;-49.349015157012;7;;Terminal Capão Raso;Novo mobiliário;1007;828
R. Gen. Potiguara. 2429 - Fazendinha;180097;-25.481931593403;-49.323107962298;28;;Terminal Capão Raso;Novo mobiliário;1007;828
Rua Rosa Leonardi. 170 - Campo Comprido;180289;-25.472791812726;-49.330817894573;18;;Terminal Campo Comprido;Chapéu chinês;1008;828
Rua Pedro Biernaski. 148 - Campo Comprido;180287;-25.468252680702;-49.331123666401;20;;Terminal Campo Comprido;Chapéu chinês;1008;828
Rua Dep. Waldemiro Pedroso. 738 - Novo Mundo;170103;-25.492543623285;-49.301383410381;4;;Terminal Campo Comprido;Domus;1008;828
Rua João Dembinski. 802 - Cidade Industrial;180215;-25.455783055689;-49.348103205947;8;;Terminal Capão Raso;Novo mobiliário;1007;828
Rua João Dembinski. 1352 - Cidade Industrial;180177;-25.46031297128;-49.345227877883;10;;Terminal Capão Raso;Novo mobiliário;1007;828
Rua Waldemar Cavanha. 817 - Campo Comprido;180421;-25.476166084473;-49.331110255356;25;;Terminal Capão Raso;Chapéu chinês;1007;828
Rua Rosa Leonardi. 34 - Campo Comprido;180291;-25.474230157577;-49.331306056614;24;;Terminal Capão Raso;Chapéu chinês;1007;828
Rua Rosa Leonardi. 171 - Campo Comprido;180734;-25.472801498607;-49.330906407471;23;;Terminal Capão Raso;Chapéu chinês;1007;828
R. Gen. Potiguara. 1763 - Fazendinha;180095;-25.484492076515;-49.321444992709;29;;Terminal Capão Raso;Chapéu chinês;1007;828
Rua Renato Polati. 223 - Campo Comprido;180274;-25.460863628602;-49.328575677134;26;;Terminal Campo Comprido;Novo mobiliário;1008;828
Rua José Benedito Cotolengo. 1158 - Campo Comprido;180279;-25.462834314069;-49.329030202265;24;;Terminal Campo Comprido;Chapéu chinês;1008;828
Rua Dep. Waldemiro Pedroso. 1016 - Novo Mundo;170105;-25.492570255081;-49.304170225548;5;;Terminal Campo Comprido;Domus;1008;828
Rua Dep. Waldemiro Pedroso. 1332 - Novo Mundo;170108;-25.492570255081;-49.30582514851;6;;Terminal Campo Comprido;Domus;1008;828
R. Gen. Potiguara. 1762 - Fazendinha;180094;-25.484361329762;-49.321453039335;13;;Terminal Campo Comprido;Novo mobiliário;1008;828
Av. Juscelino Kubitschek de Oliveira. 3565 - Cidade Industrial;180184;-25.463239373304;-49.357337813492;6;;Terminal Caiuá;Domus;957;732
Av. Juscelino Kubitschek de Oliveira. 4547 - Cidade Industrial;180188;-25.47044094179;-49.353811457672;8;;Terminal Caiuá;Domus;957;732
Av. Juscelino Kubitschek de Oliveira. 3565 - Cidade Industrial;180185;-25.463039686667;-49.357237813492;8;;Terminal Campo Comprido;Domus;958;732
Av. Juscelino Kubitschek de Oliveira. 5923 - Cidade Industrial;180197;-25.482631525547;-49.347798775463;2;;Terminal Campo Comprido;Domus;958;732
Terminal Campo Comprido  - 826 - Campo Comprido / CIC - 732 Campo Comprido / Caiuá;104615;-25.441530658577;-49.346710612269;1;14508;Terminal Caiuá;Plataforma;957;732
Av. Juscelino Kubitschek de Oliveira. 5178 - Cidade Industrial;180192;-25.476556100479;-49.350640728836;10;;Terminal Caiuá;Domus;957;732
Av. Juscelino Kubitschek de Oliveira. 5179 - Cidade Industrial;180193;-25.47696;-49.35027;4;;Terminal Campo Comprido;Domus;958;732
Terminal Caiuá - 826 - Campo Comprido / CIC - 732 Campo Comprido / Caiuá;105008;-25.483566923709;-49.350309871164;13;14515;Terminal Caiuá;Plataforma;957;732
Av. Juscelino Kubitschek de Oliveira. 3145 - Cidade Industrial;180182;-25.458966054372;-49.359097930059;5;;Terminal Caiuá;Domus;957;732
Av. Juscelino Kubitschek de Oliveira. 5951 - Cidade Industrial;180196;-25.482751259688;-49.347922419643;12;;Terminal Caiuá;Domus;957;732
Terminal Caiuá - 826 - Campo Comprido / CIC - 732 Campo Comprido / Caiuá;105008;-25.483566923709;-49.350309871164;1;14515;Terminal Campo Comprido;Plataforma;958;732
Terminal Campo Comprido  - 826 - Campo Comprido / CIC - 732 Campo Comprido / Caiuá;104615;-25.441530658577;-49.346710612269;14;14508;Terminal Campo Comprido;Plataforma;958;732
Av. Juscelino Kubitschek de Oliveira. 4225 - Cidade Industrial;180187;-25.46697;-49.35553;7;;Terminal Campo Comprido;Domus;958;732
Av. Juscelino Kubitschek de Oliveira. 4225 - Cidade Industrial;180189;-25.46951;-49.35415;6;;Terminal Campo Comprido;Domus;958;732
Av. Juscelino Kubitschek de Oliveira. 4542 - Cidade Industrial;180191;-25.47397;-49.35165;5;;Terminal Campo Comprido;Domus;958;732
Av. Juscelino Kubitschek de Oliveira. 2203 - Cidade Industrial;180180;-25.451979726387;-49.362002565641;4;;Terminal Caiuá;Domus;957;732
Av. Juscelino Kubitschek de Oliveira. 4543 - Cidade Industrial;180190;-25.47404;-49.35181;9;;Terminal Caiuá;Domus;957;732
Av. Juscelino Kubitschek de Oliveira. 5527 - Cidade Industrial;180194;-25.47981;-49.34922;11;;Terminal Caiuá;Domus;957;732
Av. Juscelino Kubitschek de Oliveira. 2203 - Cidade Industrial;180181;-25.451780937284;-49.361862798777;10;;Terminal Campo Comprido;Domus;958;732
Rua Eduardo Sprada. 5530 - Campo Comprido;190238;-25.451140624752;-49.356644023313;11;;Terminal Campo Comprido;Novo mobiliário;958;732
Av. Juscelino Kubitschek de Oliveira. 3145 - Cidade Industrial;180183;-25.459036054369;-49.358901224537;9;;Terminal Campo Comprido;Domus;958;732
Rua Dep. Heitor Alencar Furtado. 5104 - Cidade Industrial;190200;-25.443662589664;-49.35331700098;2;;Terminal Caiuá;Domus;957;732
Av. Juscelino Kubitschek de Oliveira. 4225 - Cidade Industrial;180186;-25.46727;-49.35555;7;;Terminal Caiuá;Domus;957;732
Av. Juscelino Kubitschek de Oliveira. 5526 - Cidade Industrial;180195;-25.47969;-49.34908;3;;Terminal Campo Comprido;Domus;958;732
Rua Eduardo Sprada. 5273 - Cidade Industrial;190362;-25.450503268063;-49.354486198372;12;;Terminal Campo Comprido;Novo mobiliário;958;732
Terminal Pinheirinho - 659 - Caximba / Olaria;105719;-25.513165712824;-49.294993906746;1;14494;Caximba / Olaria;Plataforma;889;659
Av. Winston Churchill. 2770 - Capão Raso;160301;-25.52145903092;-49.295616819782;3;;Caximba / Olaria;Chapéu chinês;889;659
Rodovia BR476. 21690 - Cidade Industrial;170378;-25.542569094365;-49.303089051304;8;;Caximba / Olaria;Domus;889;659
Estrada Delegado Bruno de Almeida. 3344 -Campo de Santana;170559;-25.597725073627;-49.323922426647;18;;Caximba / Olaria;Sem demarcação;889;659
Estrada Delegado Bruno de Almeida. 3616- Campo de Santana;170561;-25.601130905809;-49.32481292004;19;;Caximba / Olaria;Placa em cano;889;659
Estrada da Caximba. 7965  - Caximba;170403;-25.619355911266;-49.347205313492;8;;Terminal Pinheirinho;Domus;890;659
Rodovia BR476 - Pista Lateral. 19805 - Pinheirinho;160077;-25.525703693944;-49.29675635582;39;;Terminal Pinheirinho;Chapéu chinês;890;659
Estrada Delegado Bruno de Almeida. 59 - Campo de Santana;170545;-25.569569124529;-49.315094618855;29;;Terminal Pinheirinho;Domus;890;659
Estrada Delegado Bruno de Almeida. 2073 - Campo de Santana;170555;-25.58762553375;-49.318136901802;23;;Terminal Pinheirinho;Chapéu chinês;890;659
Estrada Delegado Bruno de Almeida. 3617 - Campo de Santana;170562;-25.601307483951;-49.324729771561;19;;Terminal Pinheirinho;Domus;890;659
Rodovia BR476. 19401 - Pinheirinho;150334;-25.521965671042;-49.294471516533;49;;Terminal Pinheirinho (Domingos);Chapéu chinês;8253;659
Rua Engenheiro João Bley Filho. 95 - Pinheirinho;150270;-25.521545341483;-49.292573072882;50;;Terminal Pinheirinho (Domingos);Chapéu chinês;8253;659
Estrada Delegado Bruno de Almeida. 244  - Campo de Santana;170547;-25.571400686047;-49.316575198231;37;;Terminal Pinheirinho (Domingos);Chapéu chinês;8253;659
Estrada Delegado Bruno de Almeida. 1098 - Campo de Santana;170551;-25.578936828248;-49.316975505298;35;;Terminal Pinheirinho (Domingos);Domus;8253;659
Estrada Delegado Bruno de Almeida. 2593- Campo de Santana;170558;-25.595852792178;-49.323048026508;30;;Terminal Pinheirinho (Domingos);Domus;8253;659
Estrada Delegado Bruno de Almeida. 2631 - Caximba;170411;-25.627972362122;-49.348968565464;13;;Terminal Pinheirinho (Domingos);Domus;8253;659
Terminal Pinheirinho - 659 - Caximba / Olaria;105719;-25.513165712824;-49.294993906746;1;14494;Caximba / Olaria;Plataforma;8313;659
Estrada Delegado Bruno de Almeida. 1295  - Campo de Santana;170737;-25.581787973778;-49.317731888241;13;;Caximba / Olaria;Sem demarcação;8313;659
Estrada Delegado Bruno de Almeida. 2594- Campo de Santana;170751;-25.595526228458;-49.323155314869;17;;Caximba / Olaria;Sem demarcação;8313;659
Estrada da Caximba. 5004 - Caximba;170578;-25.6146952179;-49.342684478706;28;;Caximba / Olaria;Placa em cano;8313;659
Rodovia BR476 - Pista Lateral - Pinheirinho;160078;-25.525878471402;-49.297614519014;4;;Caximba / Olaria;Chapéu chinês;889;659
Estrada Delegado Bruno de Almeida. 1295  - Campo de Santana;170737;-25.581787973778;-49.317731888241;13;;Caximba / Olaria;Sem demarcação;889;659
Estrada Delegado Bruno de Almeida. 2074 - Campo de Santana;170554;-25.587647306131;-49.318287105507;15;;Caximba / Olaria;Sem demarcação;889;659
Estrada da Caximba. 7601 - Caximba;170580;-25.616746178194;-49.345404238647;29;;Caximba / Olaria;Placa em cano;889;659
Estrada Delegado Bruno de Almeida. 1924 - Caximba;170404;-25.621527319513;-49.348641335964;31;;Caximba / Olaria;Sem demarcação;889;659
Estrada Delegado Bruno de Almeida. 22 - Caximba;170408;-25.62531699832;-49.348295331001;33;;Caximba / Olaria;Sem demarcação;889;659
Av. Winston Churchill. 2677 - Capão Raso;150751;-25.520731874323;-49.295383384725;42;;Terminal Pinheirinho;Placa em poste;890;659
Rodovia Régis Bittencourt. 23189 - Tatuquara;170428;-25.552940243732;-49.30500975697;33;;Terminal Pinheirinho;Domus;890;659
Estrada Delegado Bruno de Almeida. 1086 -Tatuquara;170909;-25.568528727042;-49.314450888691;30;;Terminal Pinheirinho;Domus;890;659
Estrada Delegado Bruno de Almeida. 3345 - Campo de Santana;170560;-25.59767669463;-49.323745400852;20;;Terminal Pinheirinho;Domus;890;659
Estrada Delegado Bruno de Almeida. 1923 - Caximba;170405;-25.62156601499;-49.348523318768;7;;Terminal Pinheirinho;Domus;890;659
Estrada Delegado Bruno de Almeida. 2631 - Caximba;170411;-25.627972362122;-49.348968565464;4;;Terminal Pinheirinho;Domus;890;659
Rodovia BR476. 20917 - Pinheirinho;160075;-25.534129437556;-49.300630712105;46;;Terminal Pinheirinho (Domingos);Domus;8253;659
Rua Léon Nicolas. 2081 - Capão Raso;150332;-25.515159644727;-49.294443608469;54;;Terminal Pinheirinho (Domingos);Domus;8253;659
Estrada Delegado Bruno de Almeida. 2073 - Campo de Santana;170555;-25.58762553375;-49.318136901802;32;;Terminal Pinheirinho (Domingos);Chapéu chinês;8253;659
Estrada Delegado Bruno de Almeida. 2335 - Campo de Santana;170557;-25.590741362989;-49.319861562199;31;;Terminal Pinheirinho (Domingos);Chapéu chinês;8253;659
Estrada da Caximba. 6991  - Caximba;170577;-25.613481071517;-49.340938360638;20;;Terminal Pinheirinho (Domingos);Domus;8253;659
Estrada Delegado Bruno de Almeida. 1924 - Caximba;170404;-25.621527319513;-49.348641335964;4;;Terminal Pinheirinho (Domingos);Sem demarcação;8253;659
Estrada Delegado Bruno de Almeida. 2 - Caximba;170406;-25.622862306235;-49.348767399787;5;;Terminal Pinheirinho (Domingos);Sem demarcação;8253;659
Estrada Delegado Bruno de Almeida. 1708 - Caximba;170414;-25.63451378519;-49.353630244732;9;;Terminal Pinheirinho (Domingos);Sem demarcação;8253;659
Estrada Delegado Bruno de Almeida. 4048  - Campo de Santana;170565;-25.60462;-49.32785;26;;Terminal Pinheirinho (Domingos);Chapéu chinês;8253;659
Rua Francisca Beralde Paolini - Campo de Santana;171018;-25.616092898958;-49.355546012521;1;;Terminal Pinheirinho (Domingos);Chapéu chinês;8253;659
R. Francisco Xavier de Oliveira. 499-401 - Tatuquara;171047;-25.565340668805;-49.314130300609;41;;Terminal Pinheirinho (Domingos);Chapéu chinês;8253;659
Rodovia BR476. 21152 - Cidade Industrial;160074;-25.536449209528;-49.301535957647;7;;Caximba / Olaria;Chapéu chinês;8313;659
Rodovia BR476 - Pista Lateral. 20228 - Pinheirinho;160438;-25.529798854542;-49.299592186508;5;;Caximba / Olaria;Chapéu chinês;8313;659
Estrada Delegado Bruno de Almeida. 1768 - Campo de Santana;170738;-25.585039430628;-49.318212003654;14;;Caximba / Olaria;Placa em cano;8313;659
Estrada Delegado Bruno de Almeida. 3616- Campo de Santana;170561;-25.601130905809;-49.32481292004;19;;Caximba / Olaria;Placa em cano;8313;659
Estrada Delegado Bruno de Almeida. 4049  - Campo de Santana;170739;-25.60456;-49.32791;21;;Caximba / Olaria;Placa em cano;8313;659
Rodovia BR476 - Pista Lateral. 20916 - Pinheirinho;170121;-25.53378939418;-49.301047795606;6;;Caximba / Olaria;Chapéu chinês;889;659
Rodovia BR476. 21152 - Cidade Industrial;160074;-25.536449209528;-49.301535957647;7;;Caximba / Olaria;Chapéu chinês;889;659
Rodovia BR476 - Pista Lateral. 20228 - Pinheirinho;160438;-25.529798854542;-49.299592186508;5;;Caximba / Olaria;Chapéu chinês;889;659
Estrada Delegado Bruno de Almeida. 2336 - Campo de Santana;170556;-25.590811516595;-49.32010296101;16;;Caximba / Olaria;Placa em cano;889;659
Estrada Delegado Bruno de Almeida. 4424  - Campo de Santana;170566;-25.605317914571;-49.329533607906;22;;Caximba / Olaria;Placa em cano;889;659
Terminal Pinheirinho - 659 - Caximba / Olaria;105719;-25.513165712824;-49.294993906746;45;14494;Terminal Pinheirinho;Plataforma;890;659
Estrada Delegado Bruno de Almeida. 244  - Campo de Santana;170547;-25.571400686047;-49.316575198231;28;;Terminal Pinheirinho;Chapéu chinês;890;659
Estrada Delegado Bruno de Almeida. 1098 - Campo de Santana;170551;-25.578936828248;-49.316975505298;26;;Terminal Pinheirinho;Domus;890;659
Estrada Delegado Bruno de Almeida. 2335 - Campo de Santana;170557;-25.590741362989;-49.319861562199;22;;Terminal Pinheirinho;Chapéu chinês;890;659
Estrada Delegado Bruno de Almeida. 3986 - Campo de Santana;170564;-25.603140978573;-49.325834841675;18;;Terminal Pinheirinho;Domus;890;659
Estrada da Caximba. 7600 - Caximba;170581;-25.61674375963;-49.345192344135;9;;Terminal Pinheirinho;Domus;890;659
Estrada Delegado Bruno de Almeida. 21 - Caximba;170409;-25.625297651191;-49.348102211953;5;;Terminal Pinheirinho;Domus;890;659
Estrada Delegado Bruno de Almeida. 2493 - Caximba;170413;-25.631314457419;-49.351996779442;3;;Terminal Pinheirinho;Domus;890;659
Estrada Delegado Bruno de Almeida. 1086 -Tatuquara;170909;-25.568528727042;-49.314450888691;39;;Terminal Pinheirinho (Domingos);Domus;8253;659
Estrada Delegado Bruno de Almeida. 59 - Campo de Santana;170545;-25.569569124529;-49.315094618855;38;;Terminal Pinheirinho (Domingos);Domus;8253;659
Estrada Delegado Bruno de Almeida. 3345 - Campo de Santana;170560;-25.59767669463;-49.323745400852;29;;Terminal Pinheirinho (Domingos);Domus;8253;659
Estrada Delegado Bruno de Almeida. 4425 - Campo de Santana;170567;-25.605322752162;-49.329302937931;25;;Terminal Pinheirinho (Domingos);Domus;8253;659
Estrada Delegado Bruno de Almeida. 3987  - Campo de Santana;170563;-25.603182098843;-49.325934083408;20;;Caximba / Olaria;Placa em cano;8313;659
Estrada da Caximba. 7966 - Caximba;170582;-25.619014770158;-49.347300560421;30;;Caximba / Olaria;Sem demarcação;8313;659
Rua Francisca Beralde Paolini - Campo de Santana;170584;-25.61731;-49.35114;31;;Caximba / Olaria;Sem demarcação;8313;659
Estrada Delegado Bruno de Almeida. 4687 - Campo de Santana;170568;-25.606979615706;-49.331306548065;23;;Caximba / Olaria;Placa em cano;889;659
Estrada Delegado Bruno de Almeida. 6592 - Campo de Santana;170574;-25.611350238983;-49.337478311008;26;;Caximba / Olaria;Placa em cano;889;659
Av. Winston Churchill. 2546 - Capão Raso;150330;-25.519229941942;-49.295454463264;43;;Terminal Pinheirinho;Domus;890;659
Estrada Delegado Bruno de Almeida. 731 - Campo de Santana;170548;-25.575501636993;-49.316663711128;27;;Terminal Pinheirinho;Domus;890;659
Estrada Delegado Bruno de Almeida. 2593- Campo de Santana;170558;-25.595852792178;-49.323048026508;21;;Terminal Pinheirinho;Domus;890;659
Estrada da Caximba. 5003  - Caximba;170579;-25.614765357454;-49.342526228374;10;;Terminal Pinheirinho;Domus;890;659
Estrada Delegado Bruno de Almeida. 1707 - Caximba;170415;-25.634542803643;-49.353544414043;2;;Terminal Pinheirinho;Domus;890;659
Estrada Delegado Bruno de Almeida. 471 - Caximba;170417;-25.636939219938;-49.354335665703;1;;Terminal Pinheirinho;Domus;890;659
Rua Hélio Dirceu Woitikiw. 122 - Pinheirinho;150271;-25.522964011281;-49.292860233135;51;;Terminal Pinheirinho (Domingos);Domus;8253;659
Estrada Delegado Bruno de Almeida. 731 - Campo de Santana;170548;-25.575501636993;-49.316663711128;36;;Terminal Pinheirinho (Domingos);Domus;8253;659
Estrada Delegado Bruno de Almeida. 1767 - Campo de Santana;170553;-25.584870086098;-49.318099350876;33;;Terminal Pinheirinho (Domingos);Domus;8253;659
Estrada Delegado Bruno de Almeida. 3986 - Campo de Santana;170564;-25.603140978573;-49.325834841675;27;;Terminal Pinheirinho (Domingos);Domus;8253;659
Estrada Delegado Bruno de Almeida. 4688 - Campo de Santana;170569;-25.607073947392;-49.331236810631;24;;Terminal Pinheirinho (Domingos);Domus;8253;659
Estrada Delegado Bruno de Almeida. 4980 - Campo de Santana;170573;-25.609054895604;-49.334986538834;22;;Terminal Pinheirinho (Domingos);Domus;8253;659
Estrada da Caximba. 7600 - Caximba;170581;-25.61674375963;-49.345192344135;18;;Terminal Pinheirinho (Domingos);Domus;8253;659
Rodovia BR476 - Pista Lateral. 20916 - Pinheirinho;170121;-25.53378939418;-49.301047795606;6;;Caximba / Olaria;Chapéu chinês;8313;659
Av. Winston Churchill. 2472 - Capão Raso;150331;-25.518348864079;-49.29566769888;2;;Caximba / Olaria;Domus;8313;659
Rodovia Régis Bittencourt. 23166 - Cidade Industrial;170380;-25.553295961803;-49.305843923974;10;;Caximba / Olaria;Domus;8313;659
Estrada Delegado Bruno de Almeida. 4687 - Campo de Santana;170568;-25.606979615706;-49.331306548065;23;;Caximba / Olaria;Placa em cano;8313;659
Estrada Delegado Bruno de Almeida. 4977 - Campo de Santana;170570;-25.608237365399;-49.333361120171;24;;Caximba / Olaria;Sem demarcação;8313;659
BR-116. 24637 - Tatuquara;171029;-25.56726655167;-49.309809586382;12;;Caximba / Olaria;Domus;8313;659
Estrada Delegado Bruno de Almeida. 4981 - Campo de Santana;170572;-25.608970240369;-49.335064322895;25;;Caximba / Olaria;Placa em cano;889;659
Estrada da Caximba. 5004 - Caximba;170578;-25.6146952179;-49.342684478706;28;;Caximba / Olaria;Placa em cano;889;659
Estrada Delegado Bruno de Almeida. 1708 - Caximba;170414;-25.63451378519;-49.353630244732;36;;Caximba / Olaria;Sem demarcação;889;659
Estrada Delegado Bruno de Almeida. 471 - Caximba;170417;-25.636939219938;-49.354335665703;37;;Caximba / Olaria;Domus;889;659
