NOME,NUM,LAT,LON
Av. Manoel Ribas. 531 - Mercês,110037,-25.422482678274,-49.284327553297
Rua Francisco Scremin. 275 - Ahu,120680,-25.402536245581,-49.269275532069
Rua Major Salvador João Fernandes. 278 - Tatuquara,170435,-25.55961787048,-49.328382611275
Rua José Bajerski. 422 - Abranches,120283,-25.36778093067,-49.27321794743
Rua Jan Frederik de Jager. 220 - Cidade Industrial,180333,-25.490052604285,-49.358347828836
Rua Capitão Domingos Castelano. 571 - Santo Inácio,190128,-25.429554254789,-49.346185860119
Rua Rogério Xavier Rocha Loures. 108 - Pinheirinho,150585,-25.532801733728,-49.283809576916
Rua Antonio Augusto de Brilo. 499 - Umbara,160058,-25.556357254008,-49.279402792454
Rua Prof. Nivaldo Braga. 1225 - Capão da Imbuia,130231,-25.437045166928,-49.219117791599
Rua Cidade de Laguna. 385- Cidade Industrial,180739,-25.475335194009,-49.340019424104
Rodovia BR476. 21251 - Pinheirinho,160073,-25.536584739941,-49.301261031223
Rua Guilherme de Souza Valente. 340 - Abranches,120286,-25.36863887517,-49.270936728662
Rua Odir Gomes da Rocha. 885 - Tatuquara,170480,-25.573390122385,-49.332679510117
Rua Luís Cavichiolo Primeiro. 149 - Abranches,120306,-25.365471836447,-49.273710074483
Av. República Argentina. 4334 - Portão,170262,-25.484325235887,-49.293741881847
Rua Padre Germano Maier. 1407 - Cristo Rei,130142,-25.42182,-49.24834
Av. Rep. Argentina. 2421 - Portão,180218,-25.467768879866,-49.293209463358
Rua Mandirituba. 3070 - Sítio Cercado,160088,-25.55006,-49.26907
Rua Senador Salgado Filho. 6855 - Uberaba,140074,-25.49871,-49.21341
Rua Jussara. 2306 - Sítio Cercado,160120,-25.54468,-49.25882
Rua Doutor Joaquim Ignácio Silveira da Motta. 497 - Guabirotuba,140718,-25.464042288854,-49.237119437403
Rua dos Pinheiros. 61 - Barreirinha,120143,-25.374038205828,-49.254913541849
Rua Doutor Eugênio Bertolli. 28 - Santa Felicidade,190450,-25.368758499469,-49.326577945404
Rua Pedro Gusso. 4093 - Cidade Industrial,180075,-25.51163034915,-49.32822429126
Rua Augusto Stembock. 55 - Uberaba,140582,-25.478870310599,-49.215142652423
Rua Nossa Senhora de Nazaré. 1633 - Boa Vista,120724,-25.387307614598,-49.242660524698
Nestor de Castro - 169 - Jd. Kosmos,101128,-25.428178462348,-49.272275150962
R. Prefeito Rosalvo G Mello Leitão. 101 - Centro Cívico,120113,-25.414183583213,-49.265916974491
Rua Graziele Wolf. 700 - São João,190663,-25.384360273847,-49.304544282831
Rua Antônio Strapasson. 70 - Butiatuvinha,190091,-25.402738387712,-49.35150446408
Rua Eduardo Sprada. 4651 - Cidade Industrial,180223,-25.447681819278,-49.349527458933
Av. Cândido Hartmann. 4690 - Santa Felicidade,190937,-25.417182785607,-49.325570644087
Rua Saturnino Miranda. 822 - Santa Felicidade,190149,-25.393297270058,-49.33539914005
Avenida Anita Garibaldi. 4080 - Barreirinha,120426,-25.377420338127,-49.262723594524
R. Dr. Carlos Bruno Breithaupt. 248 - Jardim das Américas,140254,-25.466196768312,-49.218947434359
Rua Laudelino Ferreira Lopes. 704 - Novo Mundo,170179,-25.499422159262,-49.304741457672
Av. Pres. Kennedy. 1727 - Guaíra,150009,-25.461916096353,-49.274485860119
Rua Aracacu. 61 - Uberaba,140627,-25.49234201685,-49.211427727835
R. Francisco Ader. 341 - Novo Mundo,170001,-25.491732105446,-49.297329212303
Rodovia dos Minérios. 5000 - Almirante Tamandaré - PR,120290,-25.357274561276,-49.281287686761
Rua Fernando Amaro. 384 - Alto da Rua XV,130901,-25.428377049285,-49.253361554092
Marginal Rodovia BR277. 17 - Orleans,190857,-25.429948830195,-49.349987862548
Rua Procópio Ferreira Martins. 96 - Cajuru,140291,-25.451123359031,-49.226159387732
Rua Benedito Corrêa de Freitas. 598 - Abranches,120254,-25.380808186023,-49.276281030126
Rua Treze de Maio. 879 - Centro,110216,-25.426307121504,-49.274682433552
Rua Comendador Macedo. 264 - Centro,110397,-25.430552312488,-49.261951328462
Rua João Miqueletto. 1389 - Alto Boqueirão,160164,-25.554592565752,-49.233083906746
Rua Ângelo Massignan. 286 - São Braz,190056,-25.41638030958,-49.354380495701
Rua Fernando de Noronha. 2772 - Santa Candida,120600,-25.367948255505,-49.250318701206
Rua Renato Polati. 1145 - Campo Comprido,180268,-25.460832988268,-49.336754206594
Rua Sebastião Ribeiro Batista. 449 - Cidade Industrial,170602,-25.500589788778,-49.322393153595
Rua Des. Benvindo Valente. 104 - São Francisco,110011,-25.420492090242,-49.275229786378
Rua Antônio Pastre. 346 - Cidade Industrial,180316,-25.499619489702,-49.346691275502
Praça Osório - 393-C. Imbuia/Parque Barigui,103504,-25.43287069202,-49.276313216633
Rua dos Ferroviários. 1204 - Cajuru,140655,-25.449143296784,-49.203047539219
Rua Nova Esperança. 1812 - Sítio Cercado,160381,-25.552106071943,-49.269808859772
Rua Raul Joaquim Quadros Gomes. 85 - Tarumã,130405,-25.430128232779,-49.2389634561
Terminal Barreirinha - 243 - Santa Terezinha,104110,-25.377675113908,-49.262474552149
Rua João Alencar Guimarães. 1657 - Santa Quitéria,180789,-25.459834397211,-49.320054299093
Rua Isaac Ferreira da Cruz. 4387 - Sítio Cercado,160030,-25.53746,-49.28011
Estrada Delegado Bruno de Almeida. 2593- Campo de Santana,170558,-25.595852792178,-49.323048026508
Rua Alcides Munhoz. 973 - Mercês,190508,-25.419625941787,-49.296201796478
Rua Simão Brante. 645 - Uberaba,140008,-25.484485472591,-49.229640233135
Rua José Palú. 337 - Novo Mundo,150114,-25.482721099406,-49.288306714243
Rua Francisco Sobania. 2 - Cidade Industrial,170926,-25.558141832458,-49.31007117033
Rua Orestes Códega. 446 - Pinheirinho,170283,-25.522409173045,-49.300166101402
Rua Alberto Foloni. 1093 - Juveve,120984,-25.405112667437,-49.264058203644
Rua José Benedito Cotolengo. 1157 - Campo Comprido,180278,-25.462845211587,-49.329098598595
Rua Primeiro de Maio. 261 - Xaxim,150235,-25.510563525306,-49.283147703358
Rua José Gulin. 1393 - Bacacheri,130031,-25.393898212073,-49.215632682209
Rua Des. Ernani Almeida de Abreu. 567 - Tatuquara,170641,-25.561560889526,-49.334095716476
Rua Teodoro Makiolka. 1354- Santa Candida,120488,-25.368979385353,-49.236340255684
Rua José Gomes de Abreu. 702 - Capão Raso,150072,-25.496265678061,-49.284287324715
Rua Fernando de Noronha. 1525 - Santa Candida,120615,-25.376614441357,-49.243944141231
Rua Mariano Torres. 555 - Centro,110410,-25.431427978071,-49.261991561598
R. Alexandre Von Humboldt. 474 - Pilarzinho,120555,-25.392003090994,-49.287611325277
Rua João Lunardeli. 1958 - Cidade Industrial,170660,-25.549415898523,-49.324262738228
Estrada Delegado Bruno de Almeida. 4977 - Campo de Santana,170570,-25.608237365399,-49.333361120171
Rua Primeiro de Maio. 976 - Xaxim,150198,-25.514045665354,-49.277851681658
Rua Benedito Corrêa de Freitas. 659 - Abranches,120256,-25.37970011819,-49.2770468008
Rua Doutor Blei Zorning. 3765 - Boqueirão,150431,-25.515551420278,-49.235210511774
R. Carlos Klemtz. 1201 - Fazendinha,180003,-25.476497893021,-49.321787201223
Rua Odir Gomes da Rocha. 542 - Tatuquara,170483,-25.573303287598,-49.334881932682
Alameda Augusto Stelfeld. 1018 - Centro,110108,-25.430859946765,-49.28164410705
Rua David Tows. 1833 - Xaxim,150789,-25.52884,-49.25979
Rua Carlos Dietzsch. 792  - Portão,180034,-25.470600941829,-49.301336938658
Rua David Tows. 1834 - Xaxim,150343,-25.528895477963,-49.259896588955
Estrada Velha do Barigui. 516 - Cidade Industrial,180478,-25.483704538362,-49.340369452381
R. Dep. João Ferreira Neves. 6 - Vista Alegre,190842,-25.410909062897,-49.296587705612
Av. Visconde de Guarapuava. 546 - Centro,140753,-25.433943513094,-49.261738092845
Av. Pres. Kennedy. 333 - Rebouças,150002,-25.45312035175,-49.264788279762
Avenida Anita Garibaldi. 5306 - Barreirinha,120037,-25.367533635378,-49.25983157424
Rua Francisco Derosso. 3651 -Xaxim,150097,-25.51965751816,-49.25518
Trav. Moreira Garcês -271 - Laranjeiras,101164,-25.428619285437,-49.27068594212
Rua Quinze de Novembro. 2493 - Alto da Rua XV,130367,-25.42702,-49.24972
Av. Manoel Ribas. 4627 - Santa Felicidade,190562,-25.411185525831,-49.320215613789
Rua Isaac Ferreira da Cruz. 5240 - Pinheirinho,160034,-25.533183277052,-49.286766646662
Rua Eduardo Pinto da Rocha. 2317 - Alto Boqueirão,160745,-25.549081970079,-49.246720698374
R. Des. Hugo Simas. 2672 - Pilarzinho,120024,-25.397184209268,-49.287880728836
R. da Trindade. 171 - Cajuru,140236,-25.445465431216,-49.206043760748
Av. Munhoz da Rocha. 1143 - Juveve,130003,-25.406155130757,-49.247822419643
Rua Artur Martins Franco. 2811 - Cidade Industrial,180167,-25.505936740553,-49.33460164184
Rua William Booth. 2811 - Boqueirão,140261,-25.511779741442,-49.221489766865
Rua Faustino Raimundo Pellanda. 451 - Tatuquara,160352,-25.554137345501,-49.295242906755
Rua Padre Agostinho. 876 - São Francisco,110303,-25.426364833099,-49.286504269785
Rua Epaminondas Santos. 2543 - Bairro Alto,130381,-25.417893813361,-49.201232821888
Av. Rep. Argentina. 551 - Água Verde,150564,-25.452398183345,-49.287831634283
Rua Léon Tolstói. 147 - Lindóia,150675,-25.476338428401,-49.268843264526
Rua Cid Marcondes de Albuquerque. 598 - Pinheirinho,150882,-25.514543330914,-49.283031821251
R. Francisca Ferreira da Luz. 47-67 - Tatuquara,171046,-25.564247473264,-49.312955655767
R. João Bettega. 1113 - Portão,170017,-25.476308521809,-49.305894139881
R. Solimões. 21 - São Francisco,110452,-25.420245239288,-49.277171865106
Rua Alferes Poli. 3165 - Centro,150618,-25.463078954354,-49.26065045709
Rua Édson Campos Matesich. 910 - Santa Felicidade,190804,-25.376793833163,-49.328477699687
Rua Francisco Nunes. 255 - Rebouças,140938,-25.44399907281,-49.256293208546
Rua Carlos Welner. 206 - Orleans,190283,-25.425478655952,-49.358643622345
Av. Mal. Humberto de Alencar Castelo Branco. 793 - Jardim Social,130317,-25.434846838961,-49.236298681444
Av. Sagitário. 1260 - Sítio Cercado,150451,-25.528195225919,-49.261714923014
R. Guilherme Nizer. 520 - Tatuquara,171013,-25.575122429838,-49.331259280443
Rua Engenheiro Luís Augusto Leão Fonógrafo. 538 - Santa Candida,120186,-25.375624524366,-49.237309586118
Rua Clemente Ritz. 785- Cidade Industrial,180745,-25.473692249826,-49.350013334894
Rua Flávio Dallegrave. 9106 - Boa Vista,120642,-25.38741973299,-49.259792150205
Rua Padre Anchieta. 1789 - Bigorrilho,180556,-25.432013908437,-49.29664939642
Estrada Santa Cândida. 111 - Tingui,130566,-25.374617658228,-49.219325662798
R. Cap. Amin Mosse. 708-762 - Alto Boqueirão,160781,-25.531975436381,-49.253426268697
Av. Anita Garibaldi. 3431 - São Lourenço,120020,-25.38307,-49.26186
Rua Engenheiro João Bley Filho. 100 - Pinheirinho,150522,-25.522214114796,-49.281095224251
Av. Mal. Floriano Peixoto. 2610 - Centro,150732,-25.45176,-49.26167
Rua Amadeu do Amaral. 1278- Portão,180021,-25.46964,-49.31657
Rua Mal. Deodoro. 314 - Centro,110004,-25.431247786293,-49.269576114882
Rua David Tows. 535- Xaxim,150402,-25.517421516618,-49.261359240284
Rua Ciro Corrêa Pereira. 1799 - Cidade Industrial,170816,-25.54276575858,-49.322239011526
Rua Alberto Klemtz. 226 - Portão,180709,-25.473820500376,-49.307784916109
Rua Alexandre de Gusmão. 1060 - Jardim Social,130409,-25.429939290988,-49.235314310736
Praça Rui Barbosa,108170,-25.435876905372,-49.273143161309
Rua João Batista Bettega Júnior. 536-678 - Tatuquara,171049,-25.56302299431,-49.314798569883
Rua José Ribeiro de Cristo. 311 - Pilarzinho,120606,-25.380907024363,-49.296690028276
Rua Rezala Simão. 1447 -Santa Quitéria,180009,-25.47428,-49.31836
Rua Quintino Bocaiúva. 493 - Campo Pequeno - Colombo - PR,350042,-25.365244361324,-49.205619245768
Rua Edmundo Alberto Mercer. 848 - Tingui,130055,-25.381094263801,-49.222298250332
Rua Marcos Bertoldi. 339 - Campo de Santana,170971,-25.585453114115,-49.337920875496
Av. Sete de Setembro. 3845 - Centro,110066,-25.441550090088,-49.276991486549
Rua José Tomasi. 446 - Santa Felicidade,190040,-25.417905492088,-49.338077434359
Rua Ângelo Gai. 30 - Umbara,160400,-25.572143159023,-49.295228154606
Rua Engenheiro Raul Suplicy de Lacerda. 303 - Alto Boqueirão,160161,-25.556078817241,-49.230895334988
Av. do Batel. 1614 - Batel,180067,-25.442672993214,-49.288137735075
R. Euclides da Cunha. 1762 - Bigorrilho,190205,-25.429828167512,-49.300474023314
Estrada Ângelo Pianaro. 1741 - Butiatuvinha,190398,-25.400804914717,-49.362647701433
Av. das Araucárias. 40 - Barigui - Araucária - PR,630002,-25.515453749305,-49.339428276962
Rua Rosa Cavichiolo Nichele. 122 - Umbara,160070,-25.567931628884,-49.283095910416
R. Des. Hugo Simas. 566 - Bom Retiro,120341,-25.413777398895,-49.279280233135
Rua Doutor Lubumir Viergbiski. 738 - Campo Comprido,180284,-25.466764621748,-49.330367283459
Rua Nicola Pellanda. 8500 - Umbará,160449,-25.596075338795,-49.27761542911
Rua Graziele Wolf. 350 - São João,190662,-25.383991014791,-49.306782573515
R. Waldemar Loureiro Campos. 3261 - Boqueirão,150315,-25.510785851335,-49.256127550926
Rua Monsenhor Manoel Vicente. 941 - Água Verde,150534,-25.465572716367,-49.287490594283
Rua Cel. Pretextato Pena Forte Taborda Ribas. 1198 - Santa Quitéria,180329,-25.465823396737,-49.309505553192
Nestor de Castro - 972 - Jardim itália,101122,-25.4283721953,-49.272862767696
Rua Suécia. 197 - Tarumã,130744,-25.43269120227,-49.228372753804
Av. Juscelino Kubitschek de Oliveira. 12453 - Cidade Industrial,170063,-25.532645574465,-49.319687962952
Rua Canal Belém. 663 - Guabirotuba,140782,-25.46595537445,-49.249866635746
Rua Odete Laura Fogiato. 650 - Atuba,130062,-25.3826,-49.21063
Rua Dep. Heitor Alencar Furtado. 4256 - Cidade Industrial,190088,-25.441521024895,-49.347430318594
Av. Juscelino Kubitscheck de Oliveira. 1411 - Cidade Industrial,190748,-25.446701523016,-49.364177026372
Rua Prof. Amália Elza Gasparoto Dona. 1 - Sítio Cercado,160049,-25.539100890603,-49.281536588955
R. Nilo Peçanha. 1571 - Bom Retiro,120058,-25.406519777418,-49.276052050075
Alameda Nsa. Sra. do Sagrado Coração. 1441 - Pinheirinho,150518,-25.524246085942,-49.286173987021
Rua Padre Anchieta. 2163 - Bigorrilho,180557,-25.433348583304,-49.300028979778
Rua Deputado Cunha Bueno. 347 - Cidade Industrial,180392,-25.494450692842,-49.347886623091
Rua Ten. Francisco Ferreira de Souza. 2210 - Hauer,150746,-25.49192,-49.24358
Rua Francisca Beralde Paolini - Campo de Santana,171018,-25.616092898958,-49.355546012521
R. Padre Leonardo Nunes. 180 - Portão,180105,-25.468688128134,-49.299502254671
Avenida Frederico Lambertuci. 1193 - Fazendinha,180152,-25.487352010857,-49.330328882879
Rua José Benedito Cotolengo. 135 - Campo Comprido,180770,-25.469406927045,-49.322172130302
Rua Anselmo Camati. 107 - Guaíra,150814,-25.469234671791,-49.261746139473
Rua Paula Prevedello Gusso. 606 - Boa Vista,120675,-25.38095970473,-49.256617083146
Rua Raul Félix. 432 - Portão,170865,-25.481510778862,-49.311275811142
R. Helena Grodzki. 6305 - Umbara (Estrada do Ganchinho),160705,-25.589000814656,-49.266822220034
Terminal Pinheirinho -  650 - Santa Rita / Pinheirinho,105739,-25.512666332583,-49.295308133764
Rua Ângelo Gai. 2603 - Umbara,160386,-25.591340086409,-49.297990829891
Av. Juscelino Kubitschek de Oliveira. 11101 - Cidade Industrial,170059,-25.528908535591,-49.32659524785
Rua Visconde de Nácar. 1224 - Centro,110158,-25.435052433136,-49.275875855623
Rua Padre Anchieta. 1764 - Bigorrilho,190504,-25.431803168949,-49.296406656504
R. Alexandre Von Humboldt. 791 - Pilarzinho,120559,-25.388566368219,-49.289453044157
Av. Pres. Affonso Camargo. 1827 - Cristo Rei,130916,-25.437342830459,-49.240457117558
Av. Manoel Ribas. 1141 - Mercês,190446,-25.421023802045,-49.29224763995
Av. da Integração. 363 -  Bairro Alto,130291,-25.409546543522,-49.214941592163
Rua Waldemar Loureiro Campos. 1667 - Boqueirão,150303,-25.504187635343,-49.239387930059
Terminal Barreirinha - 245 - Anita Garibaldi,104102,-25.377314029425,-49.262434319014
Rua Alagoas. 2199 - Guaíra,150067,-25.475453963526,-49.286757738537
Rua Alagoas. 745 - Guaíra,150665,-25.470257284291,-49.273215265221
R. Augusto Stresser. 1531 - Hugo Lange,130119,-25.41758856857,-49.246481687969
Av. República Argentina. 5027 - Novo Mundo,150698,-25.491391411862,-49.293768703937
Avenida Frederico Lambertuci. 802 - Fazendinha,180150,-25.486030040819,-49.329041422552
Avenida das Industrias. 4510 - Cidade Industrial,170221,-25.497505507415,-49.318125447439
Rua João Stenzowski. 175 - Novo Mundo,150774,-25.485310620325,-49.285899431652
Rua José Alexandrino. 87 - Mossunguê,180979,-25.44368178491,-49.321681441015
Rua Senador Salgado Filho. 5186 - Uberaba,140062,-25.48811455256,-49.22321317791
Rua Rosa Leonardi. 34 - Campo Comprido,180291,-25.474230157577,-49.331306056614
Terminal Cabral - 245 - Anita Garibaldi,104401,-25.406531585969,-49.252312662012
Rua Laudelino Ferreira Lopes. 1140 - Novo Mundo,170182,-25.501963314856,-49.30458475215
Rua João Bonat. 1181 - Novo Mundo,170248,-25.494131115901,-49.306353534127
Rua Ângelo Tozim. 585 - Campo de Santana,170473,-25.583171524018,-49.323450028896
Rua Édson Campos Matesich. 482 - Santa Felicidade,190806,-25.380580336068,-49.327251930168
Av. Comendador Franco. 5350 - Uberaba,140610,-25.477737131561,-49.225415618366
Rua Pedro Demeterco. 681 - Jardim das Américas,140660,-25.459892725871,-49.228868962473
Rua Antônio Zanon. 1249 - Tatuquara,170432,-25.565647659855,-49.326362907887
Rua Prof. Assis Gonçalves. 571 - Água Verde,150549,-25.458314914967,-49.282981800929
Estrada Guilherme Weigert. 437 - Santa Candida,120435,-25.367630448761,-49.227039695925
Rua Doutor Leão Mocelin. 504 - Santa Felicidade,190403,-25.399176760619,-49.321996600574
Rua Padre Gaston. 457 - Cidade Industrial,170083,-25.51505555816,-49.320761163377
Rua dos Pioneiros. 3046 - Alto Boqueirão,160197,-25.531274763973,-49.2554949224
R. Myltho Anselmo da Silva. 1287 - Mercês,190637,-25.418921239142,-49.289150262566
Terminal Campo Comprido - 822 - Jd.Gabineto,104607,-25.441708406534,-49.346497404929
Rua Cel. Romão Rodrigues de Oliveira Branco. 423 - Jardim Social,130703,-25.411465074701,-49.237972050905
Rua Reinaldino Schafemberg de Quadros. 333 - Alto da Rua XV,130763,-25.429556734759,-49.254640967793
R. Herbert Neal. 98 - Santa Quiteria,181031,-25.459884818631,-49.316889638746
Rua Prof. João Falarz. 989 - Orleans,190298,-25.437816871195,-49.347698426342
Av. Pres. Arthur da S Bernardes. 1012 - Santa Quitéria,180111,-25.46163,-49.30176
Rua Oswaldo Maciel. 192 - Taboão,120245,-25.378383902312,-49.280682082408
R. Januário Alves de Souza. 1722 - Boqueirão,160777,-25.525334010843,-49.228545427322
Estrada Delegado Bruno de Almeida. 1707 - Caximba,170415,-25.634542803643,-49.353544414043
Rua Maestro Carlos Frank. 1548 - Boqueirão,150026,-25.519358276447,-49.233795860119
Rua Francisco Claudino Ferreira 02 - Sítio Cercado,150606,-25.533239800153,-49.274467442918
